loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_state,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,exception_required,exception_type
LN0003743,11,2022-11,2021-12,11,349,50971.0,49897.07,2.41,<620,70-80%,20-28%,MI,Home Improvement,Investment,Single Family,Servicer_B,Current,0,0,0,0,,2022-11-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0003743,12,2022-12,2021-12,12,348,50971.0,49798.26,2.41,<620,70-80%,20-28%,MI,Home Improvement,Investment,Single Family,Servicer_B,Current,0,0,0,0,,2022-12-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0003748,1,2021-10,2021-09,1,359,143878.0,143706.08,5.03,740-779,70-80%,>43%,MI,Cash-Out Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2021-10-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003748,2,2021-11,2021-09,2,358,143878.0,143533.44,5.03,740-779,70-80%,>43%,MI,Cash-Out Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2021-11-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003748,3,2021-12,2021-09,3,357,143878.0,143360.08,5.03,740-779,70-80%,>43%,MI,Cash-Out Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2021-12-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003748,4,2022-01,2021-09,4,356,143878.0,143185.99,5.03,740-779,70-80%,>43%,MI,Cash-Out Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-01-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003748,5,2022-02,2021-09,5,355,143878.0,143011.16,5.03,740-779,70-80%,>43%,MI,Cash-Out Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-02-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003748,6,2022-03,2021-09,6,354,143878.0,142835.61,5.03,740-779,70-80%,>43%,MI,Cash-Out Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-03-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003748,7,2022-04,2021-09,7,353,143878.0,142659.32,5.03,740-779,70-80%,>43%,MI,Cash-Out Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-04-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003748,8,2022-05,2021-09,8,352,143878.0,142482.29,5.03,740-779,70-80%,>43%,MI,Cash-Out Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-05-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003748,9,2022-06,2021-09,9,351,143878.0,142304.52,5.03,740-779,70-80%,>43%,MI,Cash-Out Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-06-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003748,10,2022-07,2021-09,10,350,143878.0,142126.01,5.03,740-779,70-80%,>43%,MI,Cash-Out Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-07-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003748,11,2022-08,2021-09,11,349,143878.0,141946.75,5.03,740-779,70-80%,>43%,MI,Cash-Out Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-08-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003748,12,2022-09,2021-09,12,348,143878.0,141766.73,5.03,740-779,70-80%,>43%,MI,Cash-Out Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-09-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003748,13,2022-10,2021-09,13,347,143878.0,141585.96,5.03,740-779,70-80%,>43%,MI,Cash-Out Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-10-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003748,14,2022-11,2021-09,14,346,143878.0,141404.43,5.03,740-779,70-80%,>43%,MI,Cash-Out Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-11-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003748,15,2022-12,2021-09,15,345,143878.0,141222.15,5.03,740-779,70-80%,>43%,MI,Cash-Out Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-12-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003753,1,2021-05,2021-04,1,359,176410.0,176179.88,4.552,620-659,70-80%,28-36%,GA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2021-05-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0003753,2,2021-06,2021-04,2,358,176410.0,175948.89,4.552,620-659,70-80%,28-36%,GA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2021-06-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0003753,3,2021-07,2021-04,3,357,176410.0,175717.02,4.552,620-659,70-80%,28-36%,GA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2021-07-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0003753,4,2021-08,2021-04,4,356,176410.0,175484.27,4.552,620-659,70-80%,28-36%,GA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2021-08-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0003753,5,2021-09,2021-04,5,355,176410.0,175250.64,4.552,620-659,70-80%,28-36%,GA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2021-09-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0003753,6,2021-10,2021-04,6,354,176410.0,175016.12,4.552,620-659,70-80%,28-36%,GA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2021-10-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0003753,7,2021-11,2021-04,7,353,176410.0,174780.71,4.552,620-659,70-80%,28-36%,GA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2021-11-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0003753,8,2021-12,2021-04,8,352,176410.0,174544.41,4.552,620-659,70-80%,28-36%,GA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2021-12-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0003753,9,2022-01,2021-04,9,351,176410.0,174307.21,4.552,620-659,70-80%,28-36%,GA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-01-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0003753,10,2022-02,2021-04,10,350,176410.0,174069.11,4.552,620-659,70-80%,28-36%,GA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-02-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0003753,11,2022-03,2021-04,11,349,176410.0,173830.11,4.552,620-659,70-80%,28-36%,GA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-03-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0003753,12,2022-04,2021-04,12,348,176410.0,173590.21,4.552,620-659,70-80%,28-36%,GA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-04-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0003753,13,2022-05,2021-04,13,347,176410.0,173349.39,4.552,620-659,70-80%,28-36%,GA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-05-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0003753,14,2022-06,2021-04,14,346,176410.0,173107.66,4.552,620-659,70-80%,28-36%,GA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-06-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0003753,15,2022-07,2021-04,15,345,176410.0,172865.01,4.552,620-659,70-80%,28-36%,GA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-07-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0003753,16,2022-08,2021-04,16,344,176410.0,172621.44,4.552,620-659,70-80%,28-36%,GA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-08-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0003753,17,2022-09,2021-04,17,343,176410.0,172376.95,4.552,620-659,70-80%,28-36%,GA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-09-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0003753,18,2022-10,2021-04,18,342,176410.0,172131.53,4.552,620-659,70-80%,28-36%,GA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-10-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0003753,19,2022-11,2021-04,19,341,176410.0,171885.18,4.552,620-659,70-80%,28-36%,GA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-11-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0003753,20,2022-12,2021-04,20,340,176410.0,171637.9,4.552,620-659,70-80%,28-36%,GA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-12-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0003766,1,2021-04,2021-03,1,359,294510.0,294486.12,17.439634814185634,660-699,60-70%,36-43%,NY,Cash-Out Refinance,Investment,Single Family,Servicer_D,Current,0,0,0,0,,2021-04-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0003766,2,2021-05,2021-03,2,358,294510.0,294461.89,17.439634814185634,660-699,60-70%,36-43%,NY,Cash-Out Refinance,Investment,Single Family,Servicer_D,Current,0,0,0,0,,2021-05-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0003766,3,2021-06,2021-03,3,357,294510.0,294437.31,17.439634814185634,660-699,60-70%,36-43%,NY,Cash-Out Refinance,Investment,Single Family,Servicer_D,Current,0,0,0,0,,2021-06-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0003766,4,2021-07,2021-03,4,356,294510.0,294412.38,17.439634814185634,660-699,60-70%,36-43%,NY,Cash-Out Refinance,Investment,Single Family,Servicer_D,Current,0,0,0,0,,2021-07-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0003766,5,2021-08,2021-03,5,355,294510.0,294387.08,17.439634814185634,660-699,60-70%,36-43%,NY,Cash-Out Refinance,Investment,Single Family,Servicer_D,Current,199,0,0,0,,2021-08-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0003766,6,2021-09,2021-03,6,354,294510.0,294361.41,17.439634814185634,660-699,60-70%,36-43%,NY,Cash-Out Refinance,Investment,Single Family,Servicer_D,Current,0,0,0,0,,2021-09-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0003766,7,2021-10,2021-03,7,353,294510.0,294335.37,17.439634814185634,660-699,60-70%,36-43%,NY,Cash-Out Refinance,Investment,Single Family,Servicer_D,Current,0,0,0,0,,2021-10-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0003766,8,2021-11,2021-03,8,352,294510.0,294308.95,17.439634814185634,660-699,60-70%,36-43%,NY,Cash-Out Refinance,Investment,Single Family,Servicer_D,Current,0,0,0,0,,2021-11-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0003766,9,2021-12,2021-03,9,351,294510.0,294282.15,17.439634814185634,660-699,60-70%,36-43%,NY,Cash-Out Refinance,Investment,Single Family,Servicer_D,Current,0,0,0,0,,2021-12-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0003766,10,2022-01,2021-03,10,350,294510.0,294254.96,17.439634814185634,660-699,60-70%,36-43%,NY,Cash-Out Refinance,Investment,Single Family,Servicer_D,Current,0,0,0,0,,2022-01-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0003766,11,2022-02,2021-03,11,349,294510.0,294227.37,17.439634814185634,660-699,60-70%,36-43%,NY,Cash-Out Refinance,Investment,Single Family,Servicer_D,Current,0,0,0,0,,2022-02-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0003766,12,2022-03,2021-03,12,348,294510.0,294199.38,17.439634814185634,660-699,60-70%,36-43%,NY,Cash-Out Refinance,Investment,Single Family,Servicer_D,Current,0,0,0,0,,2022-03-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0003766,13,2022-04,2021-03,13,347,294510.0,294170.99,17.439634814185634,660-699,60-70%,36-43%,NY,Cash-Out Refinance,Investment,Single Family,Servicer_D,Current,0,0,0,0,,2022-04-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0003766,14,2022-05,2021-03,14,346,294510.0,294142.18,17.439634814185634,660-699,60-70%,36-43%,NY,Cash-Out Refinance,Investment,Single Family,Servicer_D,Current,0,0,0,0,,2022-05-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0003766,15,2022-06,2021-03,15,345,294510.0,294112.95,17.439634814185634,660-699,60-70%,36-43%,NY,Cash-Out Refinance,Investment,Single Family,Servicer_D,Current,0,0,0,0,,2022-06-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0003766,16,2022-07,2021-03,16,344,294510.0,294083.3,17.439634814185634,660-699,60-70%,36-43%,NY,Cash-Out Refinance,Investment,Single Family,Servicer_D,Current,0,0,0,0,,2022-07-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0003766,17,2022-08,2021-03,17,343,294510.0,294053.22,17.439634814185634,660-699,60-70%,36-43%,NY,Cash-Out Refinance,Investment,Single Family,Servicer_D,Current,245,0,0,0,,2022-08-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0003766,18,2022-09,2021-03,18,342,294510.0,294022.7,17.439634814185634,660-699,60-70%,36-43%,NY,Cash-Out Refinance,Investment,Single Family,Servicer_D,Current,0,0,0,0,,2022-09-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0003766,19,2022-10,2021-03,19,341,294510.0,293991.74,17.439634814185634,660-699,60-70%,36-43%,NY,Cash-Out Refinance,Investment,Single Family,Servicer_D,Current,0,0,0,0,,2022-10-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0003766,20,2022-11,2021-03,20,340,294510.0,293960.33,17.439634814185634,660-699,60-70%,36-43%,NY,Cash-Out Refinance,Investment,Single Family,Servicer_D,Current,0,0,0,0,,2022-11-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0003766,21,2022-12,2021-03,21,339,294510.0,293928.46,17.439634814185634,660-699,60-70%,36-43%,NY,Cash-Out Refinance,Investment,Single Family,Servicer_D,Current,0,0,0,0,,2022-12-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0003788,1,2022-10,2022-09,1,179,209254.0,208417.44,4.199,660-699,90-95%,<20%,PA,Purchase,Primary,Condo,Servicer_A,Current,0,0,0,0,,2022-10-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003788,2,2022-11,2022-09,2,178,209254.0,207577.95,4.199,660-699,90-95%,<20%,PA,Purchase,Primary,Condo,Servicer_A,Current,0,0,0,0,,2022-11-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003788,3,2022-12,2022-09,3,177,209254.0,206735.52,4.199,660-699,90-95%,<20%,PA,Purchase,Primary,Condo,Servicer_A,Current,0,0,0,0,,2022-12-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003804,1,2020-09,2020-08,1,359,97639.0,97491.76,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2020-09-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003804,2,2020-10,2020-08,2,358,97639.0,97344.06,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2020-10-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003804,3,2020-11,2020-08,3,357,97639.0,97195.9,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2020-11-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003804,4,2020-12,2020-08,4,356,97639.0,97047.27,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2020-12-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003804,5,2021-01,2020-08,5,355,97639.0,96898.19,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-01-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003804,6,2021-02,2020-08,6,354,97639.0,96748.63,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-02-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003804,7,2021-03,2020-08,7,353,97639.0,96598.62,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-03-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003804,8,2021-04,2020-08,8,352,97639.0,96448.13,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-04-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003804,9,2021-05,2020-08,9,351,97639.0,96297.17,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-05-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003804,10,2021-06,2020-08,10,350,97639.0,96145.75,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-06-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003804,11,2021-07,2020-08,11,349,97639.0,95993.85,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-07-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003804,12,2021-08,2020-08,12,348,97639.0,95841.47,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-08-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003804,13,2021-09,2020-08,13,347,97639.0,95688.63,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-09-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003804,14,2021-10,2020-08,14,346,97639.0,95535.3,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-10-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003804,15,2021-11,2020-08,15,345,97639.0,95381.5,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-11-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003804,16,2021-12,2020-08,16,344,97639.0,95227.22,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-12-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003804,17,2022-01,2020-08,17,343,97639.0,95072.45,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-01-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003804,18,2022-02,2020-08,18,342,97639.0,94917.2,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-02-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003804,19,2022-03,2020-08,19,341,97639.0,94761.47,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-03-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003804,20,2022-04,2020-08,20,340,97639.0,94605.26,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-04-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003804,21,2022-05,2020-08,21,339,97639.0,94448.55,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-05-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003804,22,2022-06,2020-08,22,338,97639.0,94291.36,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-06-01,Encompass,Under Exception,Current,0,1,0,0,0,
LN0003804,23,2022-07,2020-08,23,337,97639.0,94133.68,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-07-01,Encompass,Under Exception,Current,0,1,0,0,0,
LN0003804,24,2022-08,2020-08,24,336,97639.0,93975.5,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-08-01,Encompass,Under Exception,Current,0,1,0,0,0,
LN0003804,25,2022-09,2020-08,25,335,97639.0,93816.83,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-09-01,Encompass,Under Exception,Current,1,1,0,0,0,
LN0003804,26,2022-10,2020-08,26,334,97639.0,93657.67,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-10-01,Encompass,Under Exception,Current,1,1,0,0,0,
LN0003804,27,2022-11,2020-08,27,333,97639.0,93498.01,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-11-01,Encompass,Under Exception,30-59 DPD,1,1,0,0,0,
LN0003804,28,2022-12,2020-08,28,332,97639.0,93337.85,3.743,700-739,90-95%,20-28%,IL,Refinance,Primary,Single Family,Servicer_B,30-59 DPD,0,0,0,0,,2022-12-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0003815,1,2022-04,2022-03,1,359,264044.0,263684.78,4.32,<620,>95%,36-43%,MO,Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-04-01,Ellie Mae,Missing Items,Current,0,0,1,0,0,
LN0003815,2,2022-05,2022-03,2,358,264044.0,263324.26,4.32,<620,>95%,36-43%,MO,Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-05-01,Ellie Mae,Missing Items,Current,0,0,1,0,0,
LN0003815,3,2022-06,2022-03,3,357,264044.0,262962.45,4.32,<620,>95%,36-43%,MO,Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-06-01,Ellie Mae,Missing Items,Current,0,0,1,0,0,
LN0003815,4,2022-07,2022-03,4,356,264044.0,262599.33,4.32,<620,>95%,36-43%,MO,Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-07-01,Ellie Mae,Missing Items,Current,0,0,1,0,0,
LN0003815,5,2022-08,2022-03,5,355,264044.0,262234.91,4.32,<620,>95%,36-43%,MO,Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-08-01,Ellie Mae,Missing Items,Current,0,0,1,0,0,
LN0003815,6,2022-09,2022-03,6,354,264044.0,261869.17,4.32,<620,>95%,36-43%,MO,Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-09-01,Ellie Mae,Missing Items,Current,0,1,1,0,0,
LN0003815,7,2022-10,2022-03,7,353,264044.0,261502.12,4.32,<620,>95%,36-43%,MO,Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-10-01,Ellie Mae,Missing Items,Current,0,1,1,0,0,
LN0003815,8,2022-11,2022-03,8,352,264044.0,261133.75,4.32,<620,>95%,36-43%,MO,Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-11-01,Ellie Mae,Missing Items,Current,0,1,1,0,0,
LN0003815,9,2022-12,2022-03,9,351,264044.0,260764.05,4.32,<620,>95%,36-43%,MO,Refinance,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-12-01,Ellie Mae,Missing Items,Current,1,1,1,0,0,
LN0003843,1,2021-05,2021-04,1,359,50000.0,49950.97,6.079,780+,70-80%,28-36%,TX,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-05-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0003843,2,2021-06,2021-04,2,358,50000.0,49901.7,6.079,780+,70-80%,28-36%,TX,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-06-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0003843,3,2021-07,2021-04,3,357,50000.0,49852.17,6.079,780+,70-80%,28-36%,TX,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-07-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0003843,4,2021-08,2021-04,4,356,50000.0,49802.39,6.079,780+,70-80%,28-36%,TX,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-08-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0003843,5,2021-09,2021-04,5,355,50000.0,49752.36,6.079,780+,70-80%,28-36%,TX,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-09-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0003843,6,2021-10,2021-04,6,354,50000.0,49702.08,6.079,780+,70-80%,28-36%,TX,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-10-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0003843,7,2021-11,2021-04,7,353,50000.0,49651.55,6.079,780+,70-80%,28-36%,TX,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-11-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0003843,8,2021-12,2021-04,8,352,50000.0,49600.75,6.079,780+,70-80%,28-36%,TX,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-12-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0003843,9,2022-01,2021-04,9,351,50000.0,49549.7,6.079,780+,70-80%,28-36%,TX,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-01-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0003843,10,2022-02,2021-04,10,350,50000.0,49498.39,6.079,780+,70-80%,28-36%,TX,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-02-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0003843,11,2022-03,2021-04,11,349,50000.0,49446.82,6.079,780+,70-80%,28-36%,TX,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-03-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0003843,12,2022-04,2021-04,12,348,50000.0,49394.99,6.079,780+,70-80%,28-36%,TX,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-04-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0003843,13,2022-05,2021-04,13,347,50000.0,49342.9,6.079,780+,70-80%,28-36%,TX,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-05-01,Ellie Mae,Missing Items,Current,0,0,0,1,0,
LN0003843,14,2022-06,2021-04,14,346,50000.0,49290.54,6.079,780+,70-80%,28-36%,TX,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-06-01,Ellie Mae,Missing Items,Current,0,0,0,1,0,
LN0003843,15,2022-07,2021-04,15,345,50000.0,49237.92,6.079,780+,70-80%,28-36%,TX,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-07-01,Ellie Mae,Missing Items,Current,0,0,0,1,0,
